IdSerie,NumStagione,NumEpisodi,AnnoStagione,idStagione
80091341,2,7,Anno di uscita: 2019,634
81397558,1,16,Anno di uscita: 2021,635
80230293,1,10,Anno di uscita: 2019,636
80103408,1,26,Anno di uscita: 2019,637
80103408,2,26,Anno di uscita: 2017,638
80103408,3,26,Anno di uscita: 2015,639
80103408,4,26,Anno di uscita: 2014,640
80103408,5,26,Anno di uscita: 2013,641
80180182,1,6,Anno di uscita: 2016,642
80180182,2,6,Anno di uscita: 2018,643
80180182,3,6,Anno di uscita: 2020,644
81012637,1,8,Anno di uscita: 2021,645
81012637,2,8,Anno di uscita: 2021,646
80211686,1,9,Anno di uscita: 2020,647
81017308,1,10,Anno di uscita: 2020,648
81047664,1,10,Anno di uscita: 2021,649
80133042,1,9,Anno di uscita: 2017,650
80133042,2,12,Anno di uscita: 2017,651
80133042,3,13,Anno di uscita: 2018,652
80214512,1,10,Anno di uscita: 2020,653
80081537,1,10,Anno di uscita: 2017,654
80081537,2,8,Anno di uscita: 2019,655
80081537,3,6,Anno di uscita: 2020,656
80025494,1,7,Anno di uscita: 2019,657
80025494,2,7,Anno di uscita: 2011,658
80025494,3,7,Anno di uscita: 2010,659
80025494,4,6,Anno di uscita: 2009,660
80025494,5,13,Anno di uscita: 2004,661
80025494,6,13,Anno di uscita: 2006,662
80176234,1,164,Anno di uscita: 2014,663
80201590,1,10,Anno di uscita: 2020,664
80211634,1,6,Anno di uscita: 2018,665
80211634,2,6,Anno di uscita: 2019,666
80211634,3,6,Anno di uscita: 2020,667
80052714,1,24,Anno di uscita: 2014,668
80117557,1,10,Anno di uscita: 2020,669
80211136,1,6,Anno di uscita: 2016,670
80211136,2,6,Anno di uscita: 2016,671
70281343,1,26,Anno di uscita: 2013,672
70281343,2,13,Anno di uscita: 2015,673
70281343,3,13,Anno di uscita: 2015,674
70281343,4,16,Anno di uscita: 2016,675
80100929,1,8,Anno di uscita: 2017,676
80100929,2,8,Anno di uscita: 2017,677
80100929,3,8,Anno di uscita: 2018,678
80100929,4,8,Anno di uscita: 2019,679
80100929,5,5,Anno di uscita: 2017,680
80100929,6,5,Anno di uscita: 2017,681
81076756,1,7,Anno di uscita: 2019,682
80174285,1,13,Anno di uscita: 2018,683
80174285,2,10,Anno di uscita: 2018,684
80174285,3,8,Anno di uscita: 2019,685
80174285,4,8,Anno di uscita: 2020,686
80075820,1,26,Anno di uscita: 2016,687
80075820,2,13,Anno di uscita: 2017,688
80075820,3,13,Anno di uscita: 2018,689
81413647,1,16,Anno di uscita: 2021,690
81302258,1,8,Anno di uscita: 2020,691
80221787,1,6,Anno di uscita: 2018,692
80221787,2,8,Anno di uscita: 2019,693
80095411,1,10,Anno di uscita: 2017,694
81193309,1,16,Anno di uscita: 2020,695
70143834,1,18,Anno di uscita: 2010,696
70143834,2,18,Anno di uscita: 2011,697
80211563,1,10,Anno di uscita: 2019,698
80133117,1,6,Anno di uscita: 2016,699
80041601,1,6,Anno di uscita: 2014,700
80041601,2,8,Anno di uscita: 2016,701
80041601,3,8,Anno di uscita: 2018,702
81004814,1,7,Anno di uscita: 2019,703
81004814,2,8,Anno di uscita: 2021,704
80074220,1,8,Anno di uscita: 2016,705
80074220,2,10,Anno di uscita: 2018,706
80074220,3,8,Anno di uscita: 2019,707
80074220,4,7,Anno di uscita: 2020,708
81036622,1,13,Anno di uscita: 2019,709
81036622,2,8,Anno di uscita: 2021,710
80175351,1,12,Anno di uscita: 2017,711
80175351,2,12,Anno di uscita: 2019,712
80210361,1,10,Anno di uscita: 2019,713
80140955,1,13,Anno di uscita: 2016,714
80140955,2,16,Anno di uscita: 2017,715
80140955,3,13,Anno di uscita: 2018,716
80140955,4,10,Anno di uscita: 2019,717
80140955,5,8,Anno di uscita: 2020,718
80046249,1,8,Anno di uscita: 2016,719
80046249,2,6,Anno di uscita: 2017,720
80987903,1,8,Anno di uscita: 2020,721
81012541,1,6,Anno di uscita: 2021,722
80195522,1,6,Anno di uscita: 2016,723
80195522,2,6,Anno di uscita: 2017,724
80195522,3,6,Anno di uscita: 2018,725
80233258,1,8,Anno di uscita: 2019,726
80233258,2,8,Anno di uscita: 2019,727
80233258,3,6,Anno di uscita: 2020,728
81002003,1,7,Anno di uscita: 2021,729
81002003,2,7,Anno di uscita: 2022,730
80221644,1,10,Anno di uscita: 2020,731
80244296,1,10,Anno di uscita: 2020,732
80160935,1,13,Anno di uscita: 2018,733
80160935,2,9,Anno di uscita: 2019,734
80160935,3,11,Anno di uscita: 2020,735
80211572,1,10,Anno di uscita: 2019,736
80211572,2,8,Anno di uscita: 2021,737
81054847,1,12,Anno di uscita: 2019,738
81054847,2,12,Anno di uscita: 2021,739
80178724,1,8,Anno di uscita: 2019,740
80236118,1,10,Anno di uscita: 2019,741
80230561,1,10,Anno di uscita: 2019,742
80230561,2,10,Anno di uscita: 2020,743
80134695,1,10,Anno di uscita: 2017,744
80134695,2,10,Anno di uscita: 2018,745
80134695,3,10,Anno di uscita: 2019,746
80209184,1,8,Anno di uscita: 2020,747
80243728,1,12,Anno di uscita: 2016,748
80243728,2,8,Anno di uscita: 2020,749
80204451,1,13,Anno di uscita: 2018,750
80204451,2,13,Anno di uscita: 2018,751
80204451,3,13,Anno di uscita: 2020,752
80006146,1,22,Anno di uscita: 2012,753
80207033,1,10,Anno di uscita: 2021,754
80209013,1,10,Anno di uscita: 2019,755
80209013,2,6,Anno di uscita: 2020,756
80209013,3,5,Anno di uscita: 2019,757
81098497,1,38,Release year: 2019,758
81098497,2,44,Release year: 2020,759
80103417,1,10,Anno di uscita: 2016,760
80103417,2,10,Anno di uscita: 2017,761
80103417,3,10,Anno di uscita: 2018,762
80103417,4,10,Anno di uscita: 2019,763
80103417,5,10,Anno di uscita: 2020,764
81393636,1,6,Anno di uscita: 2021,765
80000770,1,10,Release year: 2015,766
80000770,2,10,Release year: 2018,767
80117551,1,10,Anno di uscita: 2018,768
70304256,1,13,Anno di uscita: 2011,769
70304256,2,12,Anno di uscita: 2012,770
80095435,1,12,Anno di uscita: 2017,771
80095435,2,12,Anno di uscita: 2018,772
80095435,3,8,Anno di uscita: 2019,773
80095435,4,8,Anno di uscita: 2020,774
81149450,1,8,Release year: 2022,775
81080697,1,8,Anno di uscita: 2020,776
81080697,2,8,Anno di uscita: 2021,777
80212986,1,8,Anno di uscita: 2020,778
80212986,2,8,Anno di uscita: 2021,779
81340922,1,38,Anno di uscita: 1994,780
81340922,2,14,Anno di uscita: 1995,781
81340922,3,13,Anno di uscita: 1995,782
81340922,4,26,Anno di uscita: 1996,783
81340922,5,39,Anno di uscita: 1997,784
81340922,6,40,Anno di uscita: 1997,785
81340922,7,40,Anno di uscita: 1999,786
80191680,1,6,Anno di uscita: 2017,787
80191680,2,6,Anno di uscita: 2019,788
70258489,1,7,Anno di uscita: 2012,789
70258489,2,6,Anno di uscita: 2014,790
70258489,3,1,Anno di uscita: 2015,791
70300066,1,13,Anno di uscita: 2014,792
70300066,2,10,Anno di uscita: 2015,793
70300066,3,10,Anno di uscita: 2016,794
80095698,1,10,Anno di uscita: 2017,795
80095698,2,10,Anno di uscita: 2018,796
80095698,3,10,Anno di uscita: 2019,797
80095698,4,10,Anno di uscita: 2021,798
80198137,1,10,Anno di uscita: 2019,799
80237329,1,10,Anno di uscita: 2020,800
70285368,1,8,Anno di uscita: 2012,801
70285368,2,8,Anno di uscita: 2013,802
70285368,3,8,Anno di uscita: 2015,803
70285368,4,8,Anno di uscita: 2017,804
70285368,5,8,Anno di uscita: 2020,805
80117545,1,8,Anno di uscita: 2017,806
80117545,2,8,Anno di uscita: 2018,807
80161335,1,6,Anno di uscita: 2015,808
80161335,2,6,Anno di uscita: 2017,809
81403966,1,12,Anno di uscita: 2021,810
81277858,1,12,Anno di uscita: 2019,811
80039813,1,8,Anno di uscita: 2015,812
80176771,1,10,Anno di uscita: 2017,813
81037871,1,8,Release year: 2020,814
81005504,1,49,Anno di uscita: 2018,815
81011660,1,6,Anno di uscita: 2020,816
81011660,2,6,Anno di uscita: 2021,817
80005821,1,12,Anno di uscita: 2014,818
70308852,1,12,Anno di uscita: 2006,819
70308852,2,12,Anno di uscita: 2006,820
70308852,3,5,Anno di uscita: 2010,821
80202133,1,10,Anno di uscita: 2018,822
80223793,1,6,Anno di uscita: 2019,823
80214886,1,6,Anno di uscita: 2020,824
80998905,1,6,Release year: 2017,825
80998905,2,8,Release year: 2018,826
70305217,1,25,Anno di uscita: 2013,827
81021245,1,8,Anno di uscita: 2020,828
81021245,2,8,Anno di uscita: 2021,829
80184405,1,8,Anno di uscita: 2018,830
80217779,1,8,Anno di uscita: 2019,831
70213238,1,6,Anno di uscita: 1974,832
70213238,2,13,Anno di uscita: 1973,833
70213238,3,13,Anno di uscita: 1970,834
70213238,4,13,Anno di uscita: 1969,835
80075595,1,11,Anno di uscita: 2016,836
80075595,2,13,Anno di uscita: 2017,837
80075595,3,7,Anno di uscita: 2017,838
80075595,4,6,Anno di uscita: 2017,839
80075595,5,6,Anno di uscita: 2018,840
80075595,6,7,Anno di uscita: 2018,841
80075595,7,13,Anno di uscita: 2018,842
80075595,8,13,Anno di uscita: 2018,843
80115346,1,13,Anno di uscita: 2018,844
80115346,2,13,Anno di uscita: 2021,845
80130521,1,12,Anno di uscita: 2017,846
80130521,2,13,Anno di uscita: 2018,847
80130521,3,13,Anno di uscita: 2019,848
80130521,4,13,Anno di uscita: 2020,849
81092269,1,8,Anno di uscita: 2018,850
80184682,1,10,Anno di uscita: 2018,851
80184682,2,10,Anno di uscita: 2020,852
81021570,1,12,Release year: 2018,853
81069541,1,8,Anno di uscita: 2020,854
81145135,1,52,Anno di uscita: 2019,855
81083626,1,7,Anno di uscita: 2021,856
80117694,1,10,Anno di uscita: 2017,857
80117694,2,10,Anno di uscita: 2018,858
81027195,1,10,Anno di uscita: 2017,859
81220435,1,14,Anno di uscita: 2020,860
81220435,2,9,Anno di uscita: 2020,861
80173623,1,10,Anno di uscita: 2017,862
70204995,1,27,Anno di uscita: 2000,863
70204995,2,27,Anno di uscita: 2001,864
70204995,3,28,Anno di uscita: 2002,865
70204995,4,28,Anno di uscita: 2003,866
70204995,5,28,Anno di uscita: 2003,867
70204995,6,29,Anno di uscita: 2004,868
81026055,1,6,Anno di uscita: 2020,869
81026055,2,6,Anno di uscita: 2020,870
81318872,1,16,Anno di uscita: 2020,871
81183727,1,4,Anno di uscita: 2021,872
80040330,1,13,Anno di uscita: 2014,873
80040330,2,13,Anno di uscita: 2015,874
80115671,1,13,Anno di uscita: 2017,875
81239555,1,38,Anno di uscita: 2021,876
80066429,1,15,Anno di uscita: 2017,877
80066429,2,12,Anno di uscita: 2018,878
80132333,1,26,Anno di uscita: 2011,879
80211465,1,6,Anno di uscita: 2018,880
81075958,1,6,Anno di uscita: 2020,881
70177033,1,26,Anno di uscita: 2013,882
70177033,2,26,Anno di uscita: 2015,883
80062047,1,10,Anno di uscita: 2016,884
80062047,2,10,Anno di uscita: 2016,885
80062047,3,10,Anno di uscita: 2017,886
80062047,4,10,Anno di uscita: 2017,887
80992784,1,7,Anno di uscita: 2020,888
80992228,1,12,Anno di uscita: 2019,889
80992228,2,12,Anno di uscita: 2019,890
81005375,1,26,Anno di uscita: 1992,891
81005375,2,40,Anno di uscita: 1993,892
81005375,3,28,Anno di uscita: 1994,893
81005375,4,18,Anno di uscita: 1995,894
80225885,1,7,Anno di uscita: 2019,895
80160037,1,10,Anno di uscita: 2021,896
80160037,2,10,Anno di uscita: 2020,897
80160037,3,8,Anno di uscita: 2019,898
80160037,4,8,Anno di uscita: 2019,899
80160037,5,8,Anno di uscita: 2018,900
80160037,6,8,Anno di uscita: 2018,901
80177416,1,10,Release year: 2018,902
80206360,1,9,Anno di uscita: 2017,903
81008138,1,10,Anno di uscita: 2020,904
80007945,1,4,Anno di uscita: 2019,905
80007945,2,4,Anno di uscita: 2018,906
80007945,3,4,Anno di uscita: 2018,907
80007945,4,6,Anno di uscita: 2017,908
80007945,5,6,Anno di uscita: 2016,909
80007945,6,6,Anno di uscita: 2015,910
70143833,1,18,Anno di uscita: 2010,911
70143833,2,25,Anno di uscita: 2011,912
80025601,1,6,Anno di uscita: 2016,913
80025601,2,5,Anno di uscita: 2017,914
80200989,1,12,Anno di uscita: 2015,915
80200989,2,12,Anno di uscita: 2015,916
80216651,1,6,Release year: 2016,917
80216651,2,8,Release year: 2016,918
80216651,3,6,Release year: 2020,919
80996811,1,10,Anno di uscita: 2021,920
80222802,1,8,Anno di uscita: 2022,921
80030346,1,13,Anno di uscita: 2015,922
80030346,2,10,Anno di uscita: 2016,923
80030346,3,10,Anno di uscita: 2017,924
80030346,4,12,Anno di uscita: 2019,925
80191522,1,10,Anno di uscita: 2018,926
80191522,2,8,Anno di uscita: 2020,927
80191522,3,12,Anno di uscita: 2021,928
81003028,1,10,Anno di uscita: 2020,929
80167821,1,9,Anno di uscita: 2019,930
80167821,2,10,Anno di uscita: 2019,931
80167821,3,5,Anno di uscita: 2020,932
80167821,4,8,Anno di uscita: 2021,933
80022632,1,6,Release year: 2015,934
80022632,2,6,Release year: 2016,935
81001036,1,10,Anno di uscita: 2020,936
80179138,1,6,Anno di uscita: 2021,937
80179138,2,6,Anno di uscita: 2021,938
80179138,3,8,Anno di uscita: 2020,939
80179138,4,6,Anno di uscita: 2019,940
80179138,5,7,Anno di uscita: 2018,941
80179138,6,6,Anno di uscita: 2018,942
81103322,1,8,Anno di uscita: 2021,943
80214792,1,10,Anno di uscita: 2019,944
80214792,2,13,Anno di uscita: 2018,945
80990668,1,10,Anno di uscita: 2020,946
80991654,1,24,Anno di uscita: 2018,947
81059382,1,8,Anno di uscita: 2021,948
81011449,1,10,Anno di uscita: 2020,949
81289456,1,12,Anno di uscita: 2021,950
81004536,1,6,Anno di uscita: 2021,951
80118100,1,5,Release year: 2020,952
80118100,2,6,Release year: 2018,953
80095900,1,8,Anno di uscita: 2016,954
80095900,2,8,Anno di uscita: 2017,955
80157073,1,10,Anno di uscita: 2018,956
80108159,1,8,Anno di uscita: 2019,957
80108159,2,8,Anno di uscita: 2018,958
81142595,1,16,Anno di uscita: 2019,959
81221302,1,8,Anno di uscita: 2019,960
80192577,1,10,Anno di uscita: 2017,961
81092958,1,10,Anno di uscita: 2021,962
81092958,2,8,Anno di uscita: 2022,963
70202899,1,26,Anno di uscita: 1998,964
81037850,1,7,Anno di uscita: 2020,965
80117554,1,10,Anno di uscita: 2017,966
80117554,2,9,Anno di uscita: 2018,967
80150507,1,8,Anno di uscita: 2017,968
81156880,1,14,Release year: 2020,969
81156880,2,10,Release year: 2020,970
81156880,3,10,Release year: 2021,971
81011159,1,5,Anno di uscita: 2016,972
81011159,2,8,Anno di uscita: 2018,973
81011159,3,8,Anno di uscita: 2019,974
81011159,4,8,Anno di uscita: 2021,975
81035680,1,10,Anno di uscita: 2021,976
80242531,1,12,Anno di uscita: 2022,977
80244780,1,6,Anno di uscita: 2020,978
80223040,1,6,Anno di uscita: 2020,979
80238711,1,25,Anno di uscita: 2019,980
80201035,1,8,Anno di uscita: 2020,981
80201035,2,1,Anno di uscita: 2020,982
80198208,1,10,Anno di uscita: 2020,983
80198208,2,8,Anno di uscita: 2021,984
80241539,1,6,Anno di uscita: 2019,985
80241539,2,6,Anno di uscita: 2021,986
80174617,1,8,Anno di uscita: 2017,987
80158515,1,10,Anno di uscita: 2017,988
80158515,2,10,Anno di uscita: 2018,989
80020935,1,13,Anno di uscita: 2014,990
80020935,2,13,Anno di uscita: 2012,991
80020935,3,26,Anno di uscita: 2010,992
81183491,1,10,Release year: 2020,993
80176076,1,22,Anno di uscita: 2018,994
80176076,2,22,Anno di uscita: 2017,995
70304246,1,9,Release year: 2012,996
70304246,2,6,Release year: 2015,997
70304246,3,6,Release year: 2017,998
70304246,4,6,Release year: 2018,999
81172267,1,26,Anno di uscita: 2003,1000
81172267,2,26,Anno di uscita: 2003,1001
80113037,1,10,Anno di uscita: 2016,1002
80113037,2,10,Anno di uscita: 2019,1003
81116487,1,20,Anno di uscita: 2019,1004
81161487,1,16,Anno di uscita: 2019,1005
80190931,1,13,Anno di uscita: 2017,1006
81166770,1,10,Anno di uscita: 2021,1007
80046193,1,12,Anno di uscita: 2016,1008
80046193,2,8,Anno di uscita: 2017,1009
81046613,1,8,Anno di uscita: 2021,1010
80097036,1,26,Anno di uscita: 2016,1011
80097036,2,26,Anno di uscita: 2015,1012
80145141,1,8,Anno di uscita: 2018,1013
80231373,1,13,Anno di uscita: 2019,1014
80231373,2,6,Anno di uscita: 2022,1015
81210762,1,6,Anno di uscita: 2021,1016
81044547,1,6,Anno di uscita: 2020,1017
81044547,2,7,Anno di uscita: 2021,1018
81092269,1,8,Anno di uscita: 2018,1019
80205594,1,8,Anno di uscita: 2019,1020
81364887,1,13,Anno di uscita: 2020,1021
70308793,1,26,Anno di uscita: 2006,1022
81183494,1,7,Anno di uscita: 2020,1023
81061789,1,4,Anno di uscita: 2020,1024
81028317,1,5,Anno di uscita: 2020,1025
81028317,2,6,Anno di uscita: 2020,1026
81028317,3,6,Anno di uscita: 2019,1027
81028317,4,8,Anno di uscita: 2019,1028
80202283,1,10,Anno di uscita: 2020,1029
80202283,2,10,Anno di uscita: 2018,1030
80198635,1,7,Anno di uscita: 2017,1031
80198635,2,6,Anno di uscita: 2019,1032
81261630,1,25,Anno di uscita: 2021,1033
80020540,1,10,Anno di uscita: 2015,1034
80020540,2,11,Anno di uscita: 2015,1035
81194153,1,12,Anno di uscita: 2021,1036
80037278,1,8,Anno di uscita: 2016,1037
80037278,2,8,Anno di uscita: 2018,1038
80238391,1,25,Anno di uscita: 2019,1039
81039144,1,8,Anno di uscita: 2021,1040
81039144,2,8,Anno di uscita: 2022,1041
81003648,1,30,Anno di uscita: 2017,1042
81019632,1,8,Anno di uscita: 2020,1043
80155771,1,52,Anno di uscita: 2014,1044
81019792,1,6,Anno di uscita: 2020,1045
80058852,1,3,Anno di uscita: 2015,1046
80058852,2,6,Anno di uscita: 2016,1047
80058852,3,6,Anno di uscita: 2016,1048
80058852,4,1,Anno di uscita: 2017,1049
80058852,5,5,Anno di uscita: 2017,1050
80058852,6,5,Anno di uscita: 2017,1051
80222951,1,6,Anno di uscita: 2019,1052
80996338,1,5,Anno di uscita: 2019,1053
80113201,1,12,Anno di uscita: 2016,1054
80113201,2,13,Anno di uscita: 2017,1055
80113201,3,13,Anno di uscita: 2018,1056
81159258,1,16,Release year: 2019,1057
80162994,1,52,Anno di uscita: 2015,1058
80162994,2,26,Anno di uscita: 2017,1059
80169786,1,8,Anno di uscita: 2018,1060
70300626,1,4,Anno di uscita: 2013,1061
70300626,2,1,Anno di uscita: 2015,1062
70300626,3,4,Anno di uscita: 2015,1063
70300626,4,4,Anno di uscita: 2016,1064
70300626,5,4,Anno di uscita: 2016,1065
80113904,1,22,Anno di uscita: 2011,1066
80189898,1,8,Anno di uscita: 2019,1067
80043576,1,13,Release year: 2016,1068
80043576,2,13,Release year: 2016,1069
81023011,1,12,Anno di uscita: 2018,1070
81023011,2,6,Anno di uscita: 2019,1071
80189791,1,8,Anno di uscita: 2018,1072
81113742,1,6,Anno di uscita: 2022,1073
80198505,1,10,Anno di uscita: 2018,1074
80198505,2,10,Anno di uscita: 2019,1075
80198505,3,10,Anno di uscita: 2020,1076
80198505,4,10,Anno di uscita: 2021,1077
80195828,1,5,Release year: 2016,1078
80195828,2,5,Release year: 2018,1079
80195828,3,6,Release year: 2018,1080
80172145,1,8,Anno di uscita: 2018,1081
80172145,2,6,Anno di uscita: 2020,1082
80124723,1,8,Anno di uscita: 2019,1083
81040639,1,12,Anno di uscita: 2020,1084
81040639,2,7,Anno di uscita: 2020,1085
81075536,1,8,Anno di uscita: 2019,1086
81075536,2,8,Anno di uscita: 2020,1087
81075536,3,8,Anno di uscita: 2021,1088
81125115,1,5,Anno di uscita: 2020,1089
80146284,1,6,Anno di uscita: 2019,1090
80146284,2,6,Anno di uscita: 2018,1091
81078331,1,8,Anno di uscita: 2018,1092
80205593,1,8,Anno di uscita: 2018,1093
81059939,1,8,Anno di uscita: 2022,1094
80147919,1,10,Anno di uscita: 2018,1095
80147919,2,10,Anno di uscita: 2020,1096
80003196,1,26,Anno di uscita: 2008,1097
80003196,2,26,Anno di uscita: 2011,1098
80003196,3,13,Anno di uscita: 2017,1099
80120485,1,8,Anno di uscita: 2018,1100
80120485,2,8,Anno di uscita: 2019,1101
81354739,1,24,Anno di uscita: 2020,1102
81452916,1,35,Anno di uscita: 2021,1103
81092192,1,20,Anno di uscita: 2019,1104
80074503,1,8,Anno di uscita: 2015,1105
80074503,2,8,Anno di uscita: 2017,1106
80235932,1,10,Release year: 2019,1107
80235932,2,10,Release year: 2020,1108
81046613,1,8,Anno di uscita: 2021,1109
81159258,1,16,Release year: 2019,1110
80244340,1,10,Release year: 2021,1111
80244340,2,8,Release year: 2021,1112
80244340,3,6,Release year: 2022,1113
81267787,1,16,Release year: 2018,1114
81243992,1,16,Anno di uscita: 2020,1115
81243994,1,16,Anno di uscita: 2020,1116
80150290,1,25,Anno di uscita: 2015,1117
80150290,2,25,Anno di uscita: 2016,1118
80225020,1,10,Anno di uscita: 2017,1119
80225020,2,12,Anno di uscita: 2019,1120
81030224,1,12,Anno di uscita: 2020,1121
70308793,1,26,Anno di uscita: 2006,1122
81289013,1,16,Anno di uscita: 2020,1123
70294800,1,12,Release year: 2012,1124
81017316,1,7,Anno di uscita: 2021,1125
81017316,2,8,Anno di uscita: 2019,1126
70155579,1,26,Anno di uscita: 2009,1127
70155579,2,13,Anno di uscita: 2007,1128
70155579,3,13,Anno di uscita: 2006,1129
70155579,4,13,Anno di uscita: 2005,1130
81415945,1,16,Anno di uscita: 2021,1131
80220079,1,6,Anno di uscita: 2020,1132
80220715,1,6,Anno di uscita: 2019,1133
80222326,1,15,Anno di uscita: 2019,1134
70308188,1,24,Release year: 2008,1135
70308188,2,24,Release year: 2010,1136
81059942,1,6,Anno di uscita: 2020,1137
80207046,1,8,Anno di uscita: 2018,1138
80207046,2,6,Anno di uscita: 2020,1139
70244568,1,26,Release year: 2003,1140
70244568,2,26,Release year: 2005,1141
70244568,3,15,Release year: 2006,1142
70244568,4,30,Release year: 2007,1143
80992137,1,12,Anno di uscita: 2019,1144
80992137,2,12,Anno di uscita: 2019,1145
81026700,1,8,Anno di uscita: 2019,1146
81026700,2,8,Anno di uscita: 2019,1147
81047300,1,9,Anno di uscita: 2021,1148
81047300,2,9,Anno di uscita: 2021,1149
80995039,1,8,Anno di uscita: 2020,1150
80156387,1,13,Anno di uscita: 2017,1151
80156387,2,12,Anno di uscita: 2017,1152
80227995,1,5,Anno di uscita: 2015,1153
81289581,1,8,Anno di uscita: 2021,1154
81362748,1,16,Anno di uscita: 2021,1155
81362748,2,16,Anno di uscita: 2021,1156
81435684,1,9,Anno di uscita: 2021,1157
80176219,1,12,Anno di uscita: 2017,1158
81193313,1,16,Anno di uscita: 2019,1159
80104983,1,6,Anno di uscita: 2016,1160
80217066,1,8,Anno di uscita: 2019,1161
80095299,1,10,Anno di uscita: 2017,1162
80095299,2,10,Anno di uscita: 2017,1163
80095299,3,9,Anno di uscita: 2018,1164
80216908,1,12,Release year: 2018,1165
80216908,2,12,Release year: 2020,1166
80141782,1,4,Anno di uscita: 2020,1167
80141782,2,4,Anno di uscita: 2019,1168
80141782,3,4,Anno di uscita: 2018,1169
80141782,4,4,Anno di uscita: 2016,1170
81008021,1,12,Anno di uscita: 2020,1171
80244783,1,8,Anno di uscita: 2019,1172
80221207,1,13,Anno di uscita: 2018,1173
80101401,1,26,Anno di uscita: 2015,1174
80101401,2,13,Anno di uscita: 2017,1175
80101401,3,13,Anno di uscita: 2019,1176
80045820,1,24,Anno di uscita: 2015,1177
80045820,2,26,Anno di uscita: 2016,1178
80044965,1,13,Anno di uscita: 2016,1179
80044965,2,13,Anno di uscita: 2015,1180
80997339,1,12,Anno di uscita: 2018,1181
81243996,1,16,Release year: 2020,1182
80198950,1,10,Anno di uscita: 2019,1183
80170368,1,4,Anno di uscita: 2020,1184
80170368,2,8,Anno di uscita: 2018,1185
80994108,1,7,Anno di uscita: 2018,1186
81006858,1,10,Anno di uscita: 2020,1187
80073289,1,8,Anno di uscita: 2016,1188
70309056,1,46,Anno di uscita: 1998,1189
70309056,2,24,Anno di uscita: 1999,1190
80201728,1,9,Anno di uscita: 2020,1191
81278699,1,8,Anno di uscita: 2021,1192
81020518,1,3,Release year: 2019,1193
80040118,1,13,Anno di uscita: 2012,1194
81239671,1,12,Anno di uscita: 2021,1195
80063867,1,5,Anno di uscita: 2019,1196
80186848,1,6,Anno di uscita: 2017,1197
80186848,2,5,Anno di uscita: 2018,1198
80186848,3,2,Anno di uscita: 2019,1199
80186848,4,2,Anno di uscita: 2020,1200
80186848,5,3,Anno di uscita: 2021,1201
81249713,1,6,Anno di uscita: 2020,1202
80152350,1,6,Anno di uscita: 2017,1203
80152350,2,1,Anno di uscita: 2018,1204
80057883,1,6,Anno di uscita: 2019,1205
80057883,2,8,Anno di uscita: 2017,1206
80215997,1,8,Anno di uscita: 2020,1207
81122572,1,3,Anno di uscita: 2020,1208
81277835,1,8,Anno di uscita: 2020,1209
81034679,1,6,Anno di uscita: 2020,1210
80238106,1,5,Anno di uscita: 2019,1211
80238106,2,6,Anno di uscita: 2019,1212
80238106,3,9,Anno di uscita: 2020,1213
80183051,1,12,Anno di uscita: 2019,1214
80183051,2,12,Anno di uscita: 2020,1215
81010786,1,13,Anno di uscita: 2019,1216
81234353,1,12,Anno di uscita: 2020,1217
81256675,1,6,Anno di uscita: 2021,1218
80198545,1,8,Anno di uscita: 2017,1219
81035137,1,6,Anno di uscita: 2020,1220
81020513,1,3,Release year: 2019,1221
80241234,1,6,Anno di uscita: 2020,1222
80176893,1,18,Anno di uscita: 2017,1223
80176893,2,18,Anno di uscita: 2018,1224
80176893,3,20,Anno di uscita: 2019,1225
80176893,4,20,Anno di uscita: 2020,1226
80242491,1,7,Anno di uscita: 2019,1227
80223368,1,52,Anno di uscita: 2017,1228
80223556,1,8,Anno di uscita: 2018,1229
80223556,2,8,Anno di uscita: 2019,1230
80049065,1,4,Anno di uscita: 2015,1231
80211621,1,8,Anno di uscita: 2019,1232
80192734,1,9,Anno di uscita: 2018,1233
80192734,2,9,Anno di uscita: 2018,1234
80192734,3,8,Anno di uscita: 2018,1235
80244690,1,6,Anno di uscita: 2020,1236
81327503,1,10,Anno di uscita: 2021,1237
81054849,1,6,Anno di uscita: 2019,1238
81183493,1,7,Anno di uscita: 2020,1239
80194558,1,12,Anno di uscita: 2018,1240
80092878,1,17,Anno di uscita: 2016,1241
80092878,2,10,Anno di uscita: 2017,1242
81011059,1,26,Anno di uscita: 2021,1243
81011059,2,12,Anno di uscita: 2019,1244
81011059,3,8,Anno di uscita: 2018,1245
81011059,4,32,Anno di uscita: 2014,1246
81177545,1,16,Anno di uscita: 2019,1247
81026300,1,10,Anno di uscita: 2020,1248
81039557,1,10,Anno di uscita: 2021,1249
80161702,1,7,Anno di uscita: 2017,1250
80161702,2,4,Anno di uscita: 2019,1251
80156688,1,8,Anno di uscita: 2018,1252
81033727,1,8,Anno di uscita: 2019,1253
80049870,1,13,Anno di uscita: 2017,1254
80049870,2,13,Anno di uscita: 2017,1255
80049870,3,13,Anno di uscita: 2016,1256
80049870,4,13,Anno di uscita: 2015,1257
80189648,1,10,Anno di uscita: 2019,1258
80987064,1,4,Anno di uscita: 2018,1259
81227121,1,8,Anno di uscita: 2020,1260
80213643,1,10,Anno di uscita: 2019,1261
80213643,2,10,Anno di uscita: 2019,1262
80213643,3,6,Anno di uscita: 2022,1263
81020523,1,3,Anno di uscita: 2019,1264
